TRACKID,BIRD_ID,FILE,LOGGER,EVENT,SUBEVENT,N_INGESTIONS,MULT,OVERLAP,ASY,DETECTED,ONSET_TEMP_T0,ONSET_DATE,ONSET_TIME,TIME,ONSET_HOUR,LON,LAT,SPD_BEF,SPD_AFT,CALC_SPD,MIN_TEMP,MIN_TEMP_DATE,MIN_TEMP_TIME,INT_T0,INT_T1,TRIM_T0,TRIM_T1,END_TEMP_T1,END_DATE,END_TIME,TYPE,MIN_SHAPE,INITIAL_RISE,IR_DUR,IR_BASE,OI_SST,SHCa,m_MOR_BANK,Mf_EST_ALL,MEAL_MASS,ITEM_MASS,PLOT_MEAL_MASS,PLOT_ITEM_MASS,LOW_RES_DEP,HIGH_RES_DEP,COL_DIST,NOTES,SUNRISE,SUNSET,DAY,TWILIGHT_1,TWILIGHT_2,LIGHT,MOR,MOR_2K
#10_1a,10,#10_MT101_120308.TXT,101,94,2,2,yes,RISE,Y,Y,37.0969,08/03/2008,02:27:36,08/03/2008 02:27:00,2,-5.529765533,-64.63897663,7.027777778,0,0.389821662,35.6718,08/03/2008,02:30:37,,,,,37.284,08/03/2008,02:39:40,PDER,SHARP,N,,,-0.177021027,4,0.0083,0,NA,13.5,0,1,5113,NA,2153.2,,08/03/2008 05:44,08/03/2008 19:18,N,08/03/2008 04:53,08/03/2008 20:09,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,95,0,1,no,NONE,Y,Y,38.8338,08/03/2008,03:11:13,08/03/2008 03:11:00,3,-5.532642444,-64.62720019,0.75,0.5,0.213870323,36.8306,08/03/2008,03:12:59,22.86,13.58,18.72,10.5,38.524,08/03/2008,03:34:34,CDER,BLUNT,N,,,-0.176587707,4,0.0083,17.7,17.7,17.7,1,1,5113,NA,2152.6,,08/03/2008 05:44,08/03/2008 19:18,N,08/03/2008 04:53,08/03/2008 20:09,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,96,0,1,no,NONE,Y,Y,39.8261,08/03/2008,04:21:59,08/03/2008 04:21:00,4,-5.927011005,-64.71123873,19.25,22.38888889,12.02532808,37.2015,08/03/2008,04:24:28,20.02,20.02,15.7,15.7,40.074,08/03/2008,04:48:31,CDER,BLUNT,N,,,-0.172879681,4,0.0083,15.1,15.1,15.1,1,1,5090,NA,2137.7,,08/03/2008 05:46,08/03/2008 19:20,N,08/03/2008 04:54,08/03/2008 20:11,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,97,0,1,no,NONE,Y,Y,39.7019,08/03/2008,05:30:50,08/03/2008 05:30:00,5,-6.616051034,-64.91875547,22.47222222,24.72222222,7.189420236,26.0299,08/03/2008,05:41:40,599.68,548.59,480.29,433.64,39.206,08/03/2008,07:36:40,CDER,BLUNT,N,,,-0.274746234,4,0.0083,451.8,451.8,451.8,1,1,5044,NA,2114.5,,08/03/2008 05:48,08/03/2008 19:23,N,08/03/2008 04:56,08/03/2008 20:15,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,98,0,1,no,NONE,Y,Y,39.0822,08/03/2008,07:39:46,08/03/2008 07:39:00,7,-8.774979112,-65.31650093,9.861111111,24.30555556,14.99970245,37.5723,08/03/2008,07:44:00,27.61,27.61,20.78,20.78,38.896,08/03/2008,08:12:25,CDER,BLUNT,N,,,-0.524040956,4,0.0083,21,21,21,1,1,5069,NA,2037.4,,08/03/2008 05:56,08/03/2008 19:33,D,08/03/2008 05:03,08/03/2008 20:25,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,99,0,1,no,NONE,Y,Y,38.8961,08/03/2008,08:13:10,08/03/2008 08:13:00,8,-9.471172622,-65.36336715,20.83333333,0,16.91970152,35.5327,08/03/2008,08:18:39,75.79,98.26,44.56,62.53,39.206,08/03/2008,09:14:13,CDER,BLUNT,N,,,-0.520084496,4,0.0083,57.9,57.9,57.9,1,1,5078,NA,2010.2,,08/03/2008 05:58,08/03/2008 19:36,D,08/03/2008 05:06,08/03/2008 20:28,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,100,0,1,no,NONE,Y,Y,39.5158,08/03/2008,09:46:48,08/03/2008 09:46:00,9,-10.85219722,-65.43319485,24.38888889,10.25,1.683042492,19.8183,08/03/2008,09:50:48,587.67,587.67,520.1,520.1,39.392,08/03/2008,11:20:22,PDER,SHARP,N,,,-0.641488665,4,0.0083,440.8,440.8,440.8,1,1,5060,NA,1956.3,Very steep drop - water?,08/03/2008 06:04,08/03/2008 19:41,D,08/03/2008 05:11,08/03/2008 20:34,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,101,0,1,no,NONE,Y,Y,39.392,08/03/2008,11:23:01,08/03/2008 11:23:00,11,-12.13579416,-65.34809031,10.83333333,21.08333333,11.66215125,38.314,08/03/2008,11:23:25,2.96,1.2,2.73,1.07,38.834,08/03/2008,11:27:23,PDER,SHARP,N,,,-0.673867972,4,0.0083,2.2,2.2,2.2,1,1,5119,NA,1899.5,,08/03/2008 06:09,08/03/2008 19:46,D,08/03/2008 05:17,08/03/2008 20:39,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,102,0,1,no,NONE,Y,Y,38.958,08/03/2008,11:39:50,08/03/2008 11:39:00,11,-12.47228777,-65.27797693,21.08333333,11.11111111,0.298846736,34.5592,08/03/2008,11:41:58,96.61,120.93,88.24,111.47,39.33,08/03/2008,12:46:50,PDER,BLUNT,N,,,-0.66275487,4,0.0083,73.4,73.4,73.4,1,1,5093,NA,1882.1,,08/03/2008 06:11,08/03/2008 19:48,D,08/03/2008 05:18,08/03/2008 20:40,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,103,0,1,no,NONE,Y,Y,39.392,08/03/2008,12:54:16,08/03/2008 12:54:00,12,-13.93529636,-64.84849161,18.80555556,4.583333333,15.24731795,34.1884,08/03/2008,12:56:09,61.61,7.26,42.75,5.55,38.896,08/03/2008,13:33:19,PDER,SHARP,N,,,-0.722376155,4,0.0083,46.3,46.3,46.3,1,1,4815,NA,1798.9,,08/03/2008 06:17,08/03/2008 19:52,D,08/03/2008 05:26,08/03/2008 20:44,L,0,0
#18_1a,18,#18_65_190308.txt,65,1,0,1,yes,NONE,Y,Y,37.4425,11/03/2008,15:43:00,11/03/2008 15:43:00,15,-38.05489341,-54.01238683,0.05,0.4,0.694793114,29.7536,11/03/2008,15:45:35,76.2,76.2,40.29,40.29,37.443,11/03/2008,16:13:12,M_PDER,SHARP,N,,,3.271064169,4,0.0083,67.2,67.2,NA,1,0,10,NA,0.5,,11/03/2008 08:17,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:41,L,0,0
#18_1a,18,#18_65_190308.txt,65,1,1,2,yes,NONE,Y,Y,37.4425,11/03/2008,15:43:00,11/03/2008 15:43:00,15,-38.05489341,-54.01238683,0.05,0.4,0.694793114,29.7536,11/03/2008,15:45:35,,,,,31.877,11/03/2008,15:47:56,PDER,SHARP,N,,,3.271064169,4,0.0083,0,NA,33.6,0,1,10,NA,0.5,,11/03/2008 08:17,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:41,L,0,0
#18_1a,18,#18_65_190308.txt,65,1,2,2,yes,NONE,Y,Y,31.8774,11/03/2008,15:47:56,11/03/2008 15:47:00,15,-38.05469597,-54.01423397,0.05,0.4,0.694793114,30.4921,11/03/2008,15:48:50,,,,,37.443,11/03/2008,16:13:12,PDER,SHARP,N,,,3.270694815,4,0.0083,0,NA,33.6,0,1,10,321,0.7,,11/03/2008 08:17,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:41,L,0,0
#18_1a,18,#18_65_190308.txt,65,2,0,1,no,NONE,Y,Y,38.176,11/03/2008,17:32:00,11/03/2008 17:32:00,17,-37.93057995,-53.79907189,9.38,0.31,0.842724015,33.6157,11/03/2008,17:32:24,19.19,19.19,17.67,17.67,37.534,11/03/2008,17:41:09,PDER,BLUNT,N,,,3.301956078,4,0.0083,16.6,16.6,16.6,1,1,92,282,24.6,,11/03/2008 08:16,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:40,L,0,0
#18_1a,18,#18_65_190308.txt,65,3,0,1,no,NONE,Y,Y,37.5344,11/03/2008,17:41:20,11/03/2008 17:41:00,17,-37.92474774,-53.79658804,9.38,0.31,0.842724015,26.4271,11/03/2008,17:42:43,80.71,80.71,71.97,71.97,38.268,11/03/2008,18:09:25,PDER,SHARP,N,,,3.301923159,4,0.0083,71,71,71,1,1,92,292,25,,11/03/2008 08:16,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:40,L,0,0
#18_1a,18,#18_65_190308.txt,65,4,0,1,no,NONE,Y,Y,38.5429,11/03/2008,21:42:40,11/03/2008 21:42:00,21,-36.19429255,-52.75259213,16.78,0.16,6.310636449,34.0008,11/03/2008,21:43:17,42.55,42.55,41.69,41.69,38.543,11/03/2008,22:12:17,PDER,SHARP,N,,,3.408928633,4,0.0083,36.5,36.5,36.5,1,1,3006,NA,186.2,,11/03/2008 08:10,11/03/2008 20:57,N,11/03/2008 07:35,11/03/2008 21:32,D,0,0
#18_1a,18,#18_65_190308.txt,65,5,0,1,no,NONE,Y,Y,37.8094,11/03/2008,22:24:56,11/03/2008 22:24:00,22,-36.0639873,-52.63214518,16.78,0.16,6.310636449,34.0864,11/03/2008,22:26:06,27.2,27.2,25.11,25.11,37.718,11/03/2008,22:47:18,CDER,BLUNT,N,,,3.429102094,4,0.0083,23.8,23.8,23.8,1,1,3204,NA,202.1,,11/03/2008 08:10,11/03/2008 20:56,N,11/03/2008 07:35,11/03/2008 21:31,D,0,0
#18_1a,18,#18_65_190308.txt,65,6,0,1,no,NONE,Y,Y,37.6723,12/03/2008,02:40:49,12/03/2008 02:40:00,2,-35.99078535,-52.62884626,0.45,0.59,0.25077642,33.2734,12/03/2008,02:43:21,34.33,34.33,29.8,29.8,37.619,12/03/2008,03:02:58,PDER,SHARP,N,,,3.40963236,4,0.0083,30.2,30.2,30.2,1,1,3396,NA,205.6,Possibly second ingestion at 02:42:32,12/03/2008 08:11,12/03/2008 20:54,N,12/03/2008 07:37,12/03/2008 21:28,D,0,0
#18_1a,18,#18_65_190308.txt,65,7,0,1,no,NONE,Y,Y,37.9929,12/03/2008,03:14:40,12/03/2008 03:14:00,3,-35.98323838,-52.62898511,0.59,0.16,0.274988594,37.1672,12/03/2008,03:14:48,1.38,1.38,1.38,1.38,37.718,12/03/2008,03:17:33,PDER,SHARP,N,,,3.407505617,4,0.0083,1.2,1.2,1.2,1,1,3396,NA,205.9,,12/03/2008 08:11,12/03/2008 20:54,N,12/03/2008 07:37,12/03/2008 21:28,D,0,0
#18_1a,18,#18_65_190308.txt,65,8,0,1,no,NONE,Y,Y,37.7175,12/03/2008,03:17:40,12/03/2008 03:17:00,3,-35.98253388,-52.62886034,0.59,0.16,0.274988594,33.5729,12/03/2008,03:18:17,13.51,13.51,12.32,12.32,37.778,12/03/2008,03:29:53,PDER,SHARP,N,,,3.407351151,4,0.0083,11.9,11.9,11.9,1,1,3396,NA,205.9,,12/03/2008 08:11,12/03/2008 20:54,N,12/03/2008 07:37,12/03/2008 21:28,D,0,0
#18_1a,18,#18_65_190308.txt,65,9,0,1,no,NONE,Y,Y,37.7175,12/03/2008,06:12:20,12/03/2008 06:12:00,6,-35.95758457,-52.62704206,0.8,0.23,0.069677551,35.4128,12/03/2008,06:13:31,15.43,15.43,14.58,14.58,37.718,12/03/2008,06:31:12,PDER,SHARP,N,,,3.401095676,4,0.0083,13.5,13.5,13.5,1,1,3467,NA,207.2,,12/03/2008 08:11,12/03/2008 20:54,N,12/03/2008 07:37,12/03/2008 21:28,D,0,0
#18_1a,18,#18_65_190308.txt,65,10,0,1,no,NONE,Y,Y,37.0124,12/03/2008,08:25:26,12/03/2008 08:25:00,8,-35.2228684,-52.43619679,13.49,21.05,8.754009739,31.9469,12/03/2008,08:26:11,37.42,37.42,36.5,36.5,38.161,12/03/2008,08:49:01,PDER,SHARP,N,,,3.46153939,4,0.0083,33.6,33.6,33.6,1,1,3911,NA,256.9,,12/03/2008 08:08,12/03/2008 20:51,D,12/03/2008 07:34,12/03/2008 21:25,L,0,0
#18_1a,18,#18_65_190308.txt,65,11,0,1,no,NONE,Y,Y,38.3594,12/03/2008,10:04:20,12/03/2008 10:04:00,10,-34.49647111,-52.58509151,15.57,16.89,7.524662637,33.1022,12/03/2008,10:07:32,48.45,48.45,39.09,39.09,38.363,12/03/2008,10:34:40,PDER,JAGGY,N,,,2.940172401,4,0.0083,41.2,41.2,41.2,1,1,3654,NA,284.3,,12/03/2008 08:05,12/03/2008 20:48,D,12/03/2008 07:31,12/03/2008 21:22,L,0,0
#18_1a,18,#18_65_190308.txt,65,12,0,1,no,NONE,Y,Y,38.4514,12/03/2008,12:02:00,12/03/2008 12:02:00,12,-33.76141334,-52.87164286,12.97,18.25,0.114246877,33.7868,12/03/2008,12:02:42,30.14,30.14,28.95,28.95,38.084,12/03/2008,12:25:20,PDER,SHARP,N,,,2.663442584,4,0.0083,25.4,25.4,25.4,1,1,3206,NA,310.9,,12/03/2008 08:02,12/03/2008 20:45,D,12/03/2008 07:27,12/03/2008 21:20,L,0,0
#18_1a,18,#18_65_190308.txt,65,13,0,1,yes,NONE,Y,Y,38.5429,12/03/2008,12:47:20,12/03/2008 12:47:00,12,-33.74238472,-53.06578115,18.25,16.15,10.06035628,20.9501,12/03/2008,12:49:10,408.95,408.95,170.23,170.23,38.399,12/03/2008,14:07:08,M_PDER,SHARP,N,,,2.566359409,4,0.0083,342.4,342.4,NA,1,0,3000,NA,303.4,,12/03/2008 08:02,12/03/2008 20:45,D,12/03/2008 07:27,12/03/2008 21:20,L,0,0
#18_1a,18,#18_65_190308.txt,65,13,1,2,yes,NONE,N,Y,38.5429,12/03/2008,12:47:20,12/03/2008 12:47:00,12,-33.74238472,-53.06578115,18.25,16.15,10.06035628,20.9501,12/03/2008,12:49:10,,,,,35.37,12/03/2008,13:03:43,PDER,SHARP,N,,,2.566359409,4,0.0083,0,NA,171.2,0,1,3000,NA,303.4,,12/03/2008 08:02,12/03/2008 20:45,D,12/03/2008 07:27,12/03/2008 21:20,L,0,0
#18_1a,18,#18_65_190308.txt,65,13,2,2,yes,RISE,Y,Y,35.3698,12/03/2008,13:03:43,12/03/2008 13:03:00,13,-33.74379578,-53.15309374,16.15,17.47,8.757938994,24.2021,12/03/2008,13:10:01,,,,,38.399,12/03/2008,14:07:08,PDER,JAGGY,N,,,2.521256408,4,0.0083,0,NA,171.2,0,1,2960,NA,299.8,,12/03/2008 08:02,12/03/2008 20:45,D,12/03/2008 07:27,12/03/2008 21:20,L,0,0
#18_1a,18,#18_65_190308.txt,65,14,0,1,no,NONE,Y,Y,38.7264,12/03/2008,14:14:00,12/03/2008 14:14:00,14,-33.71317645,-53.33783387,0.39,14.97,5.924514122,27.454,12/03/2008,14:17:11,133.09,133.09,115.73,115.73,38.304,12/03/2008,14:44:32,PDER,SHARP,Y,00:11:17,38.061,2.42161324,4,0.0083,110.4,110.4,110.4,1,1,2965,NA,295.3,,12/03/2008 08:02,12/03/2008 20:45,D,12/03/2008 07:26,12/03/2008 21:20,L,0,0
#18_1a,18,#18_65_190308.txt,65,15,0,1,no,NONE,Y,Y,38.4514,12/03/2008,16:52:20,12/03/2008 16:52:00,16,-33.62105114,-54.09627161,14.1,20.27,14.90642901,29.5079,12/03/2008,16:53:02,62.57,46.09,60.83,44.6,37.718,12/03/2008,17:14:28,PDER,SHARP,N,,,2.365841665,4,0.0083,52.2,52.2,52.2,1,1,3154,NA,289.4,,12/03/2008 08:01,12/03/2008 20:45,D,12/03/2008 07:25,12/03/2008 21:21,L,0,0
#18_1a,18,#18_65_190308.txt,65,16,0,1,no,NONE,Y,Y,38.2679,12/03/2008,17:53:00,12/03/2008 17:53:00,17,-32.89492625,-54.1988647,19.26,10.51,8.953011932,34.5998,12/03/2008,17:54:14,14.55,19.21,12.04,16.21,38.451,12/03/2008,18:06:10,PDER,JAGGY,N,,,2.0639927,4,0.0083,12.1,12.1,12.1,1,1,3414,NA,336.8,,12/03/2008 07:58,12/03/2008 20:43,D,12/03/2008 07:22,12/03/2008 21:18,L,0,0
#18_1a,18,#18_65_190308.txt,65,17,0,1,no,NONE,Y,Y,38.4514,12/03/2008,18:12:40,12/03/2008 18:12:00,18,-32.71945725,-54.18217616,10.51,18.52,10.63399053,36.397,12/03/2008,18:13:21,3.61,3.61,3.03,3.03,38.635,12/03/2008,18:19:47,PDER,SHARP,N,,,2.052869149,4,0.0083,3,3,3,1,1,3600,NA,348.2,,12/03/2008 07:57,12/03/2008 20:42,D,12/03/2008 07:21,12/03/2008 21:18,L,0,0
#18_1a,18,#18_65_190308.txt,65,18,0,1,yes,NONE,Y,Y,38.6345,12/03/2008,19:49:00,12/03/2008 19:49:00,19,-31.65105633,-54.18998288,8.92,11.24,9.242047727,32.6315,12/03/2008,19:52:53,39.09,32.22,24.79,19.29,38.262,12/03/2008,20:07:39,M_PDER,SHARP,N,,,1.614586401,4,0.0083,31.8,31.8,NA,1,0,4587,NA,417.6,,12/03/2008 07:53,12/03/2008 20:38,D,12/03/2008 07:17,12/03/2008 21:13,L,0,0
#18_1a,18,#18_65_190308.txt,65,18,1,2,yes,NONE,N,Y,38.6345,12/03/2008,19:49:00,12/03/2008 19:49:00,19,-31.65105633,-54.18998288,8.92,11.24,9.242047727,33.0166,12/03/2008,19:49:43,,,,,35.992,12/03/2008,19:51:43,PDER,SHARP,N,,,1.614586401,4,0.0083,0,NA,15.9,0,1,4587,NA,417.6,,12/03/2008 07:53,12/03/2008 20:38,D,12/03/2008 07:17,12/03/2008 21:13,L,0,0
#18_1a,18,#18_65_190308.txt,65,18,2,2,yes,RISE,Y,Y,35.9923,12/03/2008,19:51:43,12/03/2008 19:51:00,19,-31.62790103,-54.18948919,8.92,11.24,9.242047727,32.6743,12/03/2008,19:52:53,,,,,38.262,12/03/2008,20:07:39,PDER,SHARP,N,,,1.612425568,4,0.0083,0,NA,15.9,0,1,4587,NA,419.1,,12/03/2008 07:53,12/03/2008 20:37,D,12/03/2008 07:17,12/03/2008 21:13,L,0,0
#18_1a,18,#18_65_190308.txt,65,19,0,1,no,NONE,Y,Y,38.4514,12/03/2008,20:17:20,12/03/2008 20:17:00,20,-31.43276375,-54.19466616,11.24,12.99,7.556271457,35.4128,12/03/2008,20:20:03,19.47,19.47,8.5,8.5,38.451,12/03/2008,20:37:00,PDER,JAGGY,N,,,1.534320893,4,0.0083,15.9,15.9,15.9,1,1,4815,NA,431.8,May be more than one ingestion,12/03/2008 07:52,12/03/2008 20:37,D,12/03/2008 07:16,12/03/2008 21:13,L,0,0
#18_1a,18,#18_65_190308.txt,65,20,0,1,yes,NONE,Y,Y,39.1849,12/03/2008,21:09:40,12/03/2008 21:09:00,21,-31.07035781,-54.2206015,11.24,12.99,7.556271457,23.7314,12/03/2008,21:16:55,197.98,183.85,151.31,139.8,38.91,12/03/2008,21:47:57,M_PDER,SHARP,N,,,1.491340411,4,0.0083,158.2,158.2,NA,1,0,5201,NA,455.4,,12/03/2008 07:50,12/03/2008 20:35,N,12/03/2008 07:14,12/03/2008 21:11,L,0,0
#18_1a,18,#18_65_190308.txt,65,20,1,2,yes,NONE,N,Y,39.1849,12/03/2008,21:09:40,12/03/2008 21:09:00,21,-31.07035781,-54.2206015,11.24,12.99,7.556271457,31.9469,12/03/2008,21:10:19,,,,,36.617,12/03/2008,21:14:40,PDER,SHARP,N,,,1.491340411,4,0.0083,0,NA,79.1,0,1,5201,NA,455.4,,12/03/2008 07:50,12/03/2008 20:35,N,12/03/2008 07:14,12/03/2008 21:11,L,0,0
#18_1a,18,#18_65_190308.txt,65,20,2,2,yes,RISE,Y,Y,36.6173,12/03/2008,21:14:40,12/03/2008 21:14:00,21,-31.03573304,-54.2230794,11.24,12.99,7.556271457,23.6886,12/03/2008,21:17:04,,,,,38.91,12/03/2008,21:47:57,PDER,JAGGY,N,,,1.486703533,4,0.0083,0,NA,79.1,0,1,5210,NA,457.6,,12/03/2008 07:50,12/03/2008 20:35,N,12/03/2008 07:14,12/03/2008 21:11,D,0,0
#18_1a,18,#18_65_190308.txt,65,21,0,1,no,NONE,Y,Y,38.5429,12/03/2008,22:13:40,12/03/2008 22:13:00,22,-30.81969186,-54.21833065,0.54,0.23,0.123390104,33.4017,12/03/2008,22:14:12,21.7,28.13,20.14,26.32,38.91,12/03/2008,22:33:05,PDER,SHARP,N,,,1.463489376,4,0.0083,17.6,17.6,17.6,1,1,5216,NA,471.7,,12/03/2008 07:49,12/03/2008 20:34,N,12/03/2008 07:13,12/03/2008 21:10,D,0,0
#18_1a,18,#18_65_190308.txt,65,22,0,1,no,NONE,Y,Y,38.9099,12/03/2008,22:43:40,12/03/2008 22:43:00,22,-30.81798655,-54.21991462,0.23,0.43,0.105615192,33.5301,12/03/2008,22:44:29,26.2,26.2,25.98,25.98,39.001,12/03/2008,23:03:50,PDER,SHARP,N,,,1.462860668,4,0.0083,21.1,21.1,21.1,1,1,5216,NA,471.8,,12/03/2008 07:49,12/03/2008 20:34,N,12/03/2008 07:13,12/03/2008 21:10,D,0,0
#18_1a,18,#18_65_190308.txt,65,23,0,1,no,NONE,Y,Y,38.9096,13/03/2008,06:30:20,13/03/2008 06:30:00,6,-30.740727,-54.241797,0.95,7.26,0.103611612,35.5652,13/03/2008,06:30:52,20.45,13.48,20.45,13.13,38.635,13/03/2008,06:51:09,PDER,SHARP,N,,,1.448766803,4,0.0083,16.4,16.4,16.4,1,1,5213,NA,476.8,,13/03/2008 07:51,13/03/2008 20:31,N,13/03/2008 07:15,13/03/2008 21:07,D,0,0
#18_1a,18,#18_65_190308.txt,65,24,0,1,yes,NONE,Y,Y,38.5428,13/03/2008,07:44:00,13/03/2008 07:44:00,7,-30.14669935,-54.24708917,12.39,1.09,4.487553242,10,13/03/2008,07:49:49,1034.2,1161.4,94.35,146.75,39.163,13/03/2008,11:04:04,M_CDER,BLUNT,N,,,1.55918142,4,0.0083,842.3,842.3,NA,1,0,5014,NA,515.4,Min temp truncated therefore min temp paramters estimated,13/03/2008 07:49,13/03/2008 20:29,N,13/03/2008 07:13,13/03/2008 21:05,L,0,0
#18_1a,18,#18_65_190308.txt,65,24,1,3,yes,NONE,N,Y,38.5428,13/03/2008,07:44:00,13/03/2008 07:44:00,7,-30.14669935,-54.24708917,12.39,1.09,4.487553242,10,13/03/2008,07:49:49,,,,,33.7547,13/03/2008,08:30:07,PDER,SHARP,N,,,1.55918142,4,0.0083,0,NA,280.8,0,1,5014,NA,515.4,,13/03/2008 07:49,13/03/2008 20:29,N,13/03/2008 07:13,13/03/2008 21:05,L,0,0
#18_1a,18,#18_65_190308.txt,65,24,2,3,yes,RISE,N,Y,33.7547,13/03/2008,08:30:07,13/03/2008 08:30:00,8,-29.96681385,-54.28513691,12.39,1.09,4.487553242,29.7507,13/03/2008,08:39:01,,,,,36.537,13/03/2008,09:14:34,CDER,BLUNT,N,,,1.531718559,4,0.0083,0,NA,280.8,0,1,5006,NA,527,,13/03/2008 07:48,13/03/2008 20:28,D,13/03/2008 07:12,13/03/2008 21:04,L,0,0
#18_1a,18,#18_65_190308.txt,65,24,3,3,yes,RISE,Y,Y,36.5371,13/03/2008,09:14:34,13/03/2008 09:14:00,9,-29.98222791,-54.3428638,11.41,0.4,2.74234598,34.9585,13/03/2008,09:26:56,,,,,39.163,13/03/2008,11:04:04,CDER,BLUNT,N,,,1.522414881,4,0.0083,0,NA,280.8,0,1,5185,NA,526.1,,13/03/2008 07:48,13/03/2008 20:29,D,13/03/2008 07:12,13/03/2008 21:04,L,0,0
#18_1a,18,#18_65_190308.txt,65,25,0,1,yes,NONE,Y,Y,39.0931,13/03/2008,18:25:20,13/03/2008 18:25:00,18,-29.83849058,-54.38103664,0.76,0.24,0.197161565,33.9743,13/03/2008,18:30:08,24.61,24.61,19.32,19.32,39.185,13/03/2008,18:49:22,M_PDER,SHARP,N,,,1.49746435,4,0.0083,19.7,19.7,NA,1,0,5369,NA,535.5,,13/03/2008 07:47,13/03/2008 20:28,D,13/03/2008 07:11,13/03/2008 21:04,L,0,0
#18_1a,18,#18_65_190308.txt,65,25,1,2,yes,NONE,N,Y,39.0931,13/03/2008,18:25:20,13/03/2008 18:25:00,18,-29.83849058,-54.38103664,0.76,0.24,0.197161565,36.7628,13/03/2008,18:26:22,,,,,38.412,13/03/2008,18:28:02,PDER,SHARP,N,,,1.49746435,4,0.0083,0,NA,9.9,0,1,5369,NA,535.5,,13/03/2008 07:47,13/03/2008 20:28,D,13/03/2008 07:11,13/03/2008 21:04,L,0,0
#18_1a,18,#18_65_190308.txt,65,25,2,2,yes,RISE,Y,Y,38.412,13/03/2008,18:28:02,13/03/2008 18:28:00,18,-29.83810785,-54.38121812,0.76,0.24,0.197161565,33.9743,13/03/2008,18:30:08,,,,,39.185,13/03/2008,18:49:22,PDER,SHARP,N,,,1.497382416,4,0.0083,0,NA,9.9,0,1,5369,NA,535.5,,13/03/2008 07:47,13/03/2008 20:28,D,13/03/2008 07:11,13/03/2008 21:04,L,0,0
#18_1a,18,#18_65_190308.txt,65,26,0,1,no,NONE,Y,Y,39.2763,13/03/2008,19:36:40,13/03/2008 19:36:00,19,-29.81610219,-54.38300838,0.56,0.6,0.124809056,38.157,13/03/2008,19:37:17,4.8,4.8,4.49,4.49,39.261,13/03/2008,19:49:36,PDER,SHARP,N,,,1.494177244,4,0.0083,3.8,3.8,3.8,1,1,5369,NA,536.9,,13/03/2008 07:47,13/03/2008 20:28,D,13/03/2008 07:11,13/03/2008 21:04,L,0,0
#18_1a,18,#18_65_190308.txt,65,27,0,1,yes,NONE,Y,Y,39.3683,13/03/2008,21:27:20,13/03/2008 21:27:00,21,-29.84130072,-54.37120304,0.31,0.65,1.693948195,39.3683,13/03/2008,21:27:20,74.37,66.82,36.56,31.89,38.818,13/03/2008,21:48:20,M_PDER,SHARP,Y,00:08:07,21:18:10,1.499583691,4,0.0083,59.2,59.2,NA,1,0,5175,NA,535.3,,13/03/2008 07:47,13/03/2008 20:28,N,13/03/2008 07:11,13/03/2008 21:04,D,0,0
#18_1a,18,#18_65_190308.txt,65,27,1,2,yes,NONE,Y,Y,39.3683,13/03/2008,21:27:20,13/03/2008 21:27:00,21,-29.84130072,-54.37120304,0.31,0.65,1.693948195,33.2772,13/03/2008,21:28:54,,,,,36.633,13/03/2008,21:32:17,PDER,SHARP,N,,,1.499583691,4,0.0083,0,NA,29.6,0,1,5175,NA,535.3,,13/03/2008 07:47,13/03/2008 20:28,N,13/03/2008 07:11,13/03/2008 21:04,D,0,0
#18_1a,18,#18_65_190308.txt,65,27,2,2,yes,RISE,Y,Y,36.6334,13/03/2008,21:32:17,13/03/2008 21:32:00,21,-29.84646728,-54.36826318,0.65,0.96,1.479230085,39.3683,13/03/2008,21:27:20,,,,,38.818,13/03/2008,21:48:20,PDER,SHARP,N,,,1.500785058,4,0.0083,0,NA,29.6,0,1,5175,NA,534.9,,13/03/2008 07:47,13/03/2008 20:28,N,13/03/2008 07:11,13/03/2008 21:04,D,0,0
#18_1a,18,#18_65_190308.txt,65,28,0,1,yes,NONE,Y,Y,39.0015,13/03/2008,21:48:00,13/03/2008 21:48:00,21,-29.85756901,-54.35750513,0.65,0.96,1.479230085,29.0946,13/03/2008,21:59:32,552.76,460.25,NA,NA,38.818,14/03/2008,02:11:52,M_PDER,SHARP,N,,,1.504196743,4,0.0083,444,444,NA,1,0,5175,NA,534.2,Complex serries of temperature drops suggesting multiple ingestions (may be more ingestions than identified),13/03/2008 07:47,13/03/2008 20:28,N,13/03/2008 07:11,13/03/2008 21:04,D,0,0
